frame,target_track_id,other_track_id,other_x,other_y,other_label,relative_x,relative_y,distance_to_target
4271,1,24,701.0,449.0,Pedestrian,668.0,412.0,784.8362886615272
4271,1,27,251.0,205.5,Pedestrian,218.0,168.5,275.5290365823537
4271,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4271,1,78,1861.5,250.0,Pedestrian,1828.5,213.0,1840.864267131067
4271,1,80,1068.0,533.5,Pedestrian,1035.0,496.5,1147.9273713959433
4271,1,81,48.0,202.0,Biker,15.0,165.0,165.6804152578089
4271,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4272,1,2,500.0,327.5,Biker,467.0,290.5,549.9811360401372
4272,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4272,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4272,1,6,354.0,483.5,Pedestrian,321.0,446.5,549.9120384206914
4272,1,8,1835.5,278.5,Pedestrian,1802.5,241.5,1818.6061970641142
4272,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4272,1,11,1878.0,1025.5,Pedestrian,1845.0,988.5,2093.121413105317
4272,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4272,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4272,1,24,701.0,449.0,Pedestrian,668.0,412.0,784.8362886615272
4272,1,27,251.0,205.5,Pedestrian,218.0,168.5,275.5290365823537
4272,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4272,1,78,1861.5,250.0,Pedestrian,1828.5,213.0,1840.864267131067
4272,1,80,1068.0,533.5,Pedestrian,1035.0,496.5,1147.9273713959433
4272,1,81,48.0,202.0,Biker,15.0,165.0,165.6804152578089
4272,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4273,1,2,497.5,327.5,Biker,464.5,290.5,547.8599273536987
4273,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4273,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4273,1,6,354.0,483.5,Pedestrian,321.0,446.5,549.9120384206914
4273,1,8,1835.5,278.5,Pedestrian,1802.5,241.5,1818.6061970641142
4273,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4273,1,11,1878.0,1025.5,Pedestrian,1845.0,988.5,2093.121413105317
4273,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4273,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4273,1,24,701.0,449.0,Pedestrian,668.0,412.0,784.8362886615272
4273,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4273,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4273,1,78,1861.5,250.0,Pedestrian,1828.5,213.0,1840.864267131067
4273,1,80,1065.5,533.5,Pedestrian,1032.5,496.5,1145.673819199863
4273,1,81,48.0,201.0,Biker,15.0,164.0,164.68454693747074
4273,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4274,1,2,494.5,327.5,Biker,461.5,290.5,545.3187141479742
4274,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4274,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4274,1,6,352.0,485.5,Pedestrian,319.0,448.5,550.3755535995399
4274,1,8,1836.5,278.5,Pedestrian,1803.5,241.5,1819.597345568519
4274,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4274,1,11,1878.0,1025.5,Pedestrian,1845.0,988.5,2093.121413105317
4274,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4274,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4274,1,24,701.0,449.0,Pedestrian,668.0,412.0,784.8362886615272
4274,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4274,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4274,1,78,1863.0,250.0,Pedestrian,1830.0,213.0,1842.3542004728624
4274,1,80,1065.5,533.5,Pedestrian,1032.5,496.5,1145.673819199863
4274,1,81,48.0,201.0,Biker,15.0,164.0,164.68454693747074
4274,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4275,1,2,492.0,327.5,Biker,459.0,290.5,543.2046115415443
4275,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4275,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4275,1,6,352.0,488.0,Pedestrian,319.0,451.0,552.4146992975477
4275,1,8,1836.5,278.5,Pedestrian,1803.5,241.5,1819.597345568519
4275,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4275,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4275,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4275,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4275,1,24,698.0,449.0,Pedestrian,665.0,412.0,782.2844751111963
4275,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4275,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4275,1,78,1864.5,250.0,Pedestrian,1831.5,213.0,1843.844150138509
4275,1,80,1062.5,533.5,Pedestrian,1029.5,496.5,1142.9709095160733
4275,1,81,48.0,200.0,Biker,15.0,163.0,163.68872899500442
4275,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4276,1,2,489.0,327.5,Biker,456.0,290.5,540.6720355261589
4276,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4276,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4276,1,6,349.0,488.0,Pedestrian,316.0,451.0,550.6877518158543
4276,1,8,1838.0,278.5,Pedestrian,1805.0,241.5,1821.084086471572
4276,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4276,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4276,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4276,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4276,1,24,698.0,449.0,Pedestrian,665.0,412.0,782.2844751111963
4276,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4276,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4276,1,78,1864.5,248.5,Pedestrian,1831.5,211.5,1843.6714729039986
4276,1,80,1062.5,533.5,Pedestrian,1029.5,496.5,1142.9709095160733
4276,1,81,48.0,200.0,Biker,15.0,163.0,163.68872899500442
4276,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4277,1,2,486.5,327.5,Biker,453.5,290.5,538.5652235337889
4277,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4277,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4277,1,6,346.0,490.0,Pedestrian,313.0,453.0,550.6160186554692
4277,1,8,1839.5,278.5,Pedestrian,1806.5,241.5,1822.5708491029916
4277,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4277,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4277,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4277,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4277,1,24,698.0,449.0,Pedestrian,665.0,412.0,782.2844751111963
4277,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4277,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4277,1,78,1864.5,248.5,Pedestrian,1831.5,211.5,1843.6714729039986
4277,1,80,1059.5,533.5,Pedestrian,1026.5,496.5,1140.2694856918692
4277,1,81,48.0,200.0,Biker,15.0,163.0,163.68872899500442
4277,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4278,1,2,483.5,327.5,Biker,450.5,290.5,536.0415095867111
4278,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4278,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4278,1,6,346.0,492.5,Pedestrian,313.0,455.5,552.6746330346635
4278,1,8,1839.5,278.5,Pedestrian,1806.5,241.5,1822.5708491029916
4278,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4278,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4278,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4278,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4278,1,24,698.0,449.0,Pedestrian,665.0,412.0,782.2844751111963
4278,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4278,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4278,1,78,1864.5,248.5,Pedestrian,1831.5,211.5,1843.6714729039986
4278,1,80,1059.5,533.5,Pedestrian,1026.5,496.5,1140.2694856918692
4278,1,81,46.5,198.5,Biker,13.5,161.5,162.06325925390985
4278,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4279,1,2,481.0,327.5,Biker,448.0,290.5,533.942178517487
4279,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4279,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4279,1,6,343.0,492.5,Pedestrian,310.0,455.5,550.9811702771702
4279,1,8,1840.5,278.5,Pedestrian,1807.5,241.5,1823.5620362356747
4279,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4279,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4279,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4279,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4279,1,24,698.0,449.0,Pedestrian,665.0,412.0,782.2844751111963
4279,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4279,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4279,1,78,1866.5,248.5,Pedestrian,1833.5,211.5,1845.6582836484115
4279,1,80,1057.0,533.5,Pedestrian,1024.0,496.5,1138.0194418374406
4279,1,81,46.5,198.5,Biker,13.5,161.5,162.06325925390985
4279,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4280,1,2,478.0,327.5,Biker,445.0,290.5,531.4275585627829
4280,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4280,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4280,1,6,343.0,495.0,Pedestrian,310.0,458.0,553.0497265165222
4280,1,8,1840.5,278.5,Pedestrian,1807.5,241.5,1823.5620362356747
4280,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4280,1,11,1878.0,1027.5,Pedestrian,1845.0,990.5,2094.06667754396
4280,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4280,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4280,1,24,698.0,451.5,Pedestrian,665.0,414.5,783.6040135170315
4280,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4280,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4280,1,78,1866.5,248.5,Pedestrian,1833.5,211.5,1845.6582836484115
4280,1,80,1057.0,533.5,Pedestrian,1024.0,496.5,1138.0194418374406
4280,1,81,46.5,198.5,Biker,13.5,161.5,162.06325925390985
4280,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4281,1,2,478.0,327.5,Biker,445.0,290.5,531.4275585627829
4281,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4281,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4281,1,6,341.0,497.0,Pedestrian,308.0,460.0,553.5919074553024
4281,1,8,1842.0,278.5,Pedestrian,1809.0,241.5,1825.0488349630539
4281,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4281,1,11,1878.0,1030.0,Pedestrian,1845.0,993.0,2095.2503430377956
4281,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4281,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4281,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4281,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4281,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4281,1,78,1866.5,248.5,Pedestrian,1833.5,211.5,1845.6582836484115
4281,1,80,1055.5,531.0,Pedestrian,1022.5,494.0,1135.580138079211
4281,1,81,46.5,197.5,Biker,13.5,160.5,161.0667563465534
4281,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4282,1,2,475.5,327.5,Biker,442.5,290.5,529.3359046956856
4282,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4282,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4282,1,6,341.0,497.0,Pedestrian,308.0,460.0,553.5919074553024
4282,1,8,1843.5,278.5,Pedestrian,1810.5,241.5,1826.5356552774983
4282,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4282,1,11,1878.0,1030.0,Pedestrian,1845.0,993.0,2095.2503430377956
4282,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4282,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4282,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4282,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4282,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4282,1,78,1866.5,248.5,Pedestrian,1833.5,211.5,1845.6582836484115
4282,1,80,1054.5,531.0,Pedestrian,1021.5,494.0,1134.6798006486235
4282,1,81,46.5,197.5,Biker,13.5,160.5,161.0667563465534
4282,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4283,1,2,472.5,327.5,Biker,439.5,290.5,526.830617940909
4283,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4283,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4283,1,6,338.0,499.5,Pedestrian,305.0,462.5,554.0137633669402
4283,1,8,1843.5,278.5,Pedestrian,1810.5,241.5,1826.5356552774983
4283,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4283,1,11,1878.0,1030.0,Pedestrian,1845.0,993.0,2095.2503430377956
4283,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4283,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4283,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4283,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4283,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4283,1,78,1869.5,248.5,Pedestrian,1836.5,211.5,1848.6385530979278
4283,1,80,1053.0,531.0,Pedestrian,1020.0,494.0,1133.329607837014
4283,1,81,46.5,197.5,Biker,13.5,160.5,161.0667563465534
4283,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4284,1,2,472.5,327.5,Biker,439.5,290.5,526.830617940909
4284,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4284,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4284,1,6,338.0,501.5,Pedestrian,305.0,464.5,555.6844878166027
4284,1,8,1845.0,278.5,Pedestrian,1812.0,241.5,1828.0224971263347
4284,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4284,1,11,1878.0,1032.0,Pedestrian,1845.0,995.0,2096.1989409404823
4284,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4284,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4284,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4284,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4284,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4284,1,78,1869.5,248.5,Pedestrian,1836.5,211.5,1848.6385530979278
4284,1,80,1051.5,531.0,Pedestrian,1018.5,494.0,1131.9797922224584
4284,1,81,46.5,196.5,Biker,13.5,159.5,160.07029705726168
4284,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4285,1,2,470.0,327.5,Biker,437.0,290.5,524.7468437256198
4285,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4285,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4285,1,6,335.0,501.5,Pedestrian,302.0,464.5,554.0435452200486
4285,1,8,1846.5,278.5,Pedestrian,1813.5,241.5,1829.5093604570598
4285,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4285,1,11,1878.0,1032.0,Pedestrian,1845.0,995.0,2096.1989409404823
4285,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4285,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4285,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4285,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4285,1,43,1477.5,770.0,Pedestrian,1444.5,733.0,1619.8361799885815
4285,1,78,1869.5,248.5,Pedestrian,1836.5,211.5,1848.6385530979278
4285,1,80,1050.0,531.0,Pedestrian,1017.0,494.0,1130.6303551559192
4285,1,81,46.5,196.5,Biker,13.5,159.5,160.07029705726168
4285,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4286,1,2,467.0,329.0,Biker,434.0,292.0,523.0869908533379
4286,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4286,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4286,1,6,335.0,504.0,Pedestrian,302.0,467.0,556.1411691288463
4286,1,8,1846.5,278.5,Pedestrian,1813.5,241.5,1829.5093604570598
4286,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4286,1,11,1878.0,1034.5,Pedestrian,1845.0,997.5,2097.386766907811
4286,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4286,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4286,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4286,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4286,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4286,1,78,1869.5,247.5,Pedestrian,1836.5,210.5,1848.5244115239593
4286,1,80,1048.5,531.0,Pedestrian,1015.5,494.0,1129.2812979944367
4286,1,81,46.5,195.0,Biker,13.5,158.0,158.57569170588536
4286,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4287,1,2,467.0,329.0,Biker,434.0,292.0,523.0869908533379
4287,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4287,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4287,1,6,332.0,506.0,Pedestrian,299.0,469.0,556.2032002784593
4287,1,8,1847.5,278.5,Pedestrian,1814.5,241.5,1830.5006145860755
4287,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4287,1,11,1878.0,1034.5,Pedestrian,1845.0,997.5,2097.386766907811
4287,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4287,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4287,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4287,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4287,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4287,1,78,1872.5,247.5,Pedestrian,1839.5,210.5,1851.5049284298436
4287,1,80,1047.5,531.0,Pedestrian,1014.5,494.0,1128.3821382847213
4287,1,81,46.5,195.0,Biker,13.5,158.0,158.57569170588536
4287,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4288,1,2,464.5,329.0,Biker,431.5,292.0,521.0146351111454
4288,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4288,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4288,1,6,332.0,506.0,Pedestrian,299.0,469.0,556.2032002784593
4288,1,8,1847.5,278.5,Pedestrian,1814.5,241.5,1830.5006145860755
4288,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4288,1,11,1878.0,1034.5,Pedestrian,1845.0,997.5,2097.386766907811
4288,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4288,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4288,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4288,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4288,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4288,1,78,1872.5,247.5,Pedestrian,1839.5,210.5,1851.5049284298436
4288,1,80,1046.0,531.0,Pedestrian,1013.0,494.0,1127.0337173305863
4288,1,81,46.5,195.0,Biker,13.5,158.0,158.57569170588536
4288,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4289,1,2,461.5,329.0,Biker,428.5,292.0,518.5327858486867
4289,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4289,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4289,1,6,330.0,508.5,Pedestrian,297.0,471.5,557.2443359963384
4289,1,8,1849.0,278.5,Pedestrian,1816.0,241.5,1831.9875136037363
4289,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4289,1,11,1878.0,1036.5,Pedestrian,1845.0,999.5,2098.3386881054257
4289,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4289,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4289,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4289,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4289,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4289,1,78,1872.5,247.5,Pedestrian,1839.5,210.5,1851.5049284298436
4289,1,80,1044.5,531.0,Pedestrian,1011.5,494.0,1125.685679930237
4289,1,81,46.5,194.0,Biker,13.5,157.0,157.57934509319423
4289,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4290,1,2,461.5,331.0,Biker,428.5,294.0,519.6616687807558
4290,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4290,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4290,1,6,330.0,510.5,Pedestrian,297.0,473.5,558.9376083249364
4290,1,8,1850.5,278.5,Pedestrian,1817.5,241.5,1833.4744339641063
4290,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4290,1,11,1878.0,1036.5,Pedestrian,1845.0,999.5,2098.3386881054257
4290,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4290,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4290,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4290,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4290,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4290,1,78,1872.5,246.5,Pedestrian,1839.5,209.5,1851.3915037074141
4290,1,80,1043.5,531.0,Pedestrian,1010.5,494.0,1124.7872020964676
4290,1,81,46.5,194.0,Biker,13.5,157.0,157.57934509319423
4290,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4291,1,2,459.0,331.0,Biker,426.0,294.0,517.6021638285528
4291,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4291,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4291,1,6,327.0,510.5,Pedestrian,294.0,473.5,557.3493069879966
4291,1,8,1850.5,278.5,Pedestrian,1817.5,241.5,1833.4744339641063
4291,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4291,1,11,1878.0,1039.0,Pedestrian,1845.0,1002.0,2099.5306618384975
4291,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4291,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4291,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4291,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4291,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4291,1,78,1874.0,246.5,Pedestrian,1841.0,209.5,1852.8818769689556
4291,1,80,1042.0,529.0,Pedestrian,1009.0,492.0,1122.561802307561
4291,1,81,46.5,194.0,Biker,13.5,157.0,157.57934509319423
4291,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4292,1,2,456.0,331.0,Biker,423.0,294.0,515.135904398053
4292,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4292,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4292,1,6,324.0,513.0,Pedestrian,291.0,476.0,557.9041136252716
4292,1,8,1851.5,278.5,Pedestrian,1818.5,241.5,1834.465726035785
4292,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4292,1,11,1878.0,1039.0,Pedestrian,1845.0,1002.0,2099.5306618384975
4292,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4292,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4292,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4292,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4292,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4292,1,78,1875.5,246.5,Pedestrian,1842.5,209.5,1854.3722657546407
4292,1,80,1040.5,529.0,Pedestrian,1007.5,492.0,1121.2137396589465
4292,1,81,46.5,193.0,Biker,13.5,156.0,156.58304505916342
4292,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
4293,1,2,453.5,333.0,Biker,420.5,296.0,514.2336531188911
4293,1,3,42.5,23.5,Pedestrian,9.5,-13.5,16.507574019219177
4293,1,4,34.0,78.5,Pedestrian,1.0,41.5,41.512046444375635
4293,1,6,324.0,513.0,Pedestrian,291.0,476.0,557.9041136252716
4293,1,8,1851.5,278.5,Pedestrian,1818.5,241.5,1834.465726035785
4293,1,10,216.5,227.0,Pedestrian,183.5,190.0,264.14437340212265
4293,1,11,1878.0,1039.0,Pedestrian,1845.0,1002.0,2099.5306618384975
4293,1,16,213.0,190.5,Pedestrian,180.0,153.5,236.5634164447242
4293,1,21,1022.5,1013.5,Pedestrian,989.5,976.5,1390.2023234047626
4293,1,24,695.5,450.5,Pedestrian,662.5,413.5,780.9535837679471
4293,1,27,252.5,205.5,Pedestrian,219.5,168.5,276.71736483278386
4293,1,43,1479.0,770.0,Pedestrian,1446.0,733.0,1621.1739573531274
4293,1,78,1875.5,246.5,Pedestrian,1842.5,209.5,1854.3722657546407
4293,1,80,1039.0,529.0,Pedestrian,1006.0,492.0,1119.866063420086
4293,1,81,46.5,193.0,Biker,13.5,156.0,156.58304505916342
4293,1,82,995.0,986.5,Pedestrian,962.0,949.5,1351.6635121212676
